A02,010-000-030-096,633790230241947475,27.05.2009 14:10:24:193,3.2881374359130864,1.7760037183761597,0.2172906994819641,walking
A02,020-000-033-111,633790230242217774,27.05.2009 14:10:24:223,3.7905502319335938,2.10894513130188,1.217865824699402,walking
A02,020-000-032-221,633790230242488064,27.05.2009 14:10:24:250,4.826080322265625,3.061596393585205,2.016235589981079,walking
A02,010-000-024-033,633790230242758363,27.05.2009 14:10:24:277,3.889177083969116,1.983232498168945,0.3416872322559357,walking
A02,010-000-024-033,633790230243839526,27.05.2009 14:10:24:383,3.8668057918548575,2.0379290580749507,0.4540541470050812,walking
A02,010-000-030-096,633790230244109820,27.05.2009 14:10:24:410,3.724804401397705,2.37532639503479,0.43077021837234497,walking
A02,020-000-033-111,633790230244380118,27.05.2009 14:10:24:437,3.798861265182495,2.0785067081451416,1.1724120378494265,walking
A02,020-000-032-221,633790230244650412,27.05.2009 14:10:24:467,4.824059009552002,3.062581777572632,2.0107684135437007,walking
A02,010-000-024-033,633790230244920703,27.05.2009 14:10:24:493,3.889165163040161,2.053361177444458,0.3612026274204254,walking
A02,020-000-033-111,633790230245461287,27.05.2009 14:10:24:547,3.8123855590820312,1.920464873313904,1.15898334980011,walking
A02,020-000-032-221,633790230245731579,27.05.2009 14:10:24:573,4.823084354400635,3.063396453857422,2.0150787830352783,walking
A02,010-000-024-033,633790230246001875,27.05.2009 14:10:24:600,3.892980575561523,2.0033223628997803,0.43099477887153625,walking
A02,010-000-030-096,633790230246272172,27.05.2009 14:10:24:627,3.733717918395996,2.3324546813964844,0.5154662132263184,walking
A02,020-000-033-111,633790230246542464,27.05.2009 14:10:24:653,3.805885553359986,1.87855076789856,1.2877317667007446,walking
A02,020-000-032-221,633790230246812755,27.05.2009 14:10:24:680,3.7344379425048833,1.9616941213607788,1.0185844898223877,walking
A02,010-000-024-033,633790230247083052,27.05.2009 14:10:24:707,3.847239255905152,2.010373592376709,0.419102281332016,walking
A02,020-000-033-111,633790230247623636,27.05.2009 14:10:24:763,3.813740968704224,1.8538302183151243,1.208497405052185,walking
A02,020-000-032-221,633790230247893931,27.05.2009 14:10:24:790,3.771714687347412,2.072476863861084,0.9518667459487916,walking
A02,010-000-024-033,633790230248164230,27.05.2009 14:10:24:817,3.897109508514404,2.0731756687164307,0.4268221855163574,walking
A02,010-000-030-096,633790230248434521,27.05.2009 14:10:24:843,3.749872922897339,2.3415052890777592,0.4174017906188965,walking
A02,020-000-033-111,633790230248704813,27.05.2009 14:10:24:870,3.805196523666382,1.9961177110672,1.1548562049865725,walking
A02,020-000-032-221,633790230248975111,27.05.2009 14:10:24:897,3.7412984371185294,2.065986156463623,0.9101544618606568,walking
A02,010-000-024-033,633790230249245402,27.05.2009 14:10:24:923,3.702093601226807,2.0828289985656743,0.2544207870960236,walking
A02,020-000-033-111,633790230249785985,27.05.2009 14:10:24:980,3.809406280517578,1.9938971996307373,1.2604516744613647,walking
A02,020-000-032-221,633790230250056277,27.05.2009 14:10:25:007,3.719547748565674,1.822073459625244,0.8203259706497192,walking
A02,010-000-024-033,633790230250326570,27.05.2009 14:10:25:033,3.8810884952545166,2.0567164421081543,0.2956596910953522,walking
A02,010-000-030-096,633790230250596867,27.05.2009 14:10:25:060,4.107344150543213,2.7791311740875244,0.5139487385749817,walking
A02,020-000-033-111,633790230250867164,27.05.2009 14:10:25:087,0.0622519850730896,3.3869948387146,2.5792248249053955,walking
A02,020-000-032-221,633790230251137456,27.05.2009 14:10:25:113,3.3306391239166264,1.9038553237915041,0.8626826405525208,walking
A02,010-000-024-033,633790230251407746,27.05.2009 14:10:25:140,3.7741761207580566,2.0181303024291988,0.04640745744109154,walking
A02,020-000-033-111,633790230251948334,27.05.2009 14:10:25:193,3.31083607673645,1.9590014219284055,1.172917723655701,walking
A02,020-000-032-221,633790230252218631,27.05.2009 14:10:25:223,3.3949568271636963,1.8378605842590328,0.8537474274635315,walking
A02,010-000-024-033,633790230252488922,27.05.2009 14:10:25:250,3.6247828006744394,1.8958663940429688,0.1928178369998932,walking
A02,010-000-030-096,633790230252759221,27.05.2009 14:10:25:277,3.971226930618286,2.555214166641236,0.6235231161117554,walking
A02,020-000-033-111,633790230253029512,27.05.2009 14:10:25:303,3.280871152877808,1.9878109693527224,1.1420128345489502,walking
A02,020-000-032-221,633790230253299804,27.05.2009 14:10:25:330,3.3738930225372314,1.8758381605148315,0.7218345403671265,walking
A02,010-000-024-033,633790230253570100,27.05.2009 14:10:25:357,3.6563642024993896,2.1390368938446045,0.14279696345329285,walking
A02,020-000-033-111,633790230254110686,27.05.2009 14:10:25:410,3.2207763195037837,1.9788060188293457,1.1434282064437866,walking
