A03,020-000-032-221,633790234412372854,27.05.2009 14:17:21:237,4.315547466278076,1.8799151182174685,1.210340142250061,walking
A03,010-000-024-033,633790234412643146,27.05.2009 14:17:21:263,4.226766586303712,1.948879957199097,0.5043580532073975,walking
A03,020-000-033-111,633790234413183729,27.05.2009 14:17:21:320,4.316218376159668,2.0501797199249268,1.3240448236465454,walking
A03,020-000-032-221,633790234413454021,27.05.2009 14:17:21:347,4.259573459625243,1.8156052827835083,1.0977389812469482,walking
A03,010-000-024-033,633790234413724318,27.05.2009 14:17:21:373,4.1503071784973145,1.9787477254867556,0.579623281955719,walking
A03,010-000-030-096,633790234413994608,27.05.2009 14:17:21:400,4.421339988708496,1.8479566574096682,0.406193733215332,walking
A03,020-000-033-111,633790234414264898,27.05.2009 14:17:21:427,4.147745132446288,2.140076160430908,1.3066775798797607,walking
A03,020-000-032-221,633790234414535191,27.05.2009 14:17:21:453,4.345898151397705,1.6460305452346802,0.8263424038887024,walking
A03,020-000-033-111,633790234415346067,27.05.2009 14:17:21:533,4.4380950927734375,1.4492191076278689,1.2067298889160156,walking
A03,020-000-032-221,633790234415616362,27.05.2009 14:17:21:560,4.2260379791259775,1.5730932950973509,0.8738141655921936,walking
A03,010-000-024-033,633790234415886655,27.05.2009 14:17:21:590,4.234337329864502,1.9175386428833008,0.4438862502574921,walking
A03,020-000-032-221,633790234416697534,27.05.2009 14:17:21:670,4.155996322631837,1.8896458148956297,1.089753031730652,walking
A03,010-000-024-033,633790234416967833,27.05.2009 14:17:21:697,4.186991691589356,1.94977605342865,0.6256001591682434,walking
A03,020-000-033-111,633790234417508414,27.05.2009 14:17:21:750,4.1173529624938965,1.949105262756348,1.30545175075531,walking
A03,020-000-032-221,633790234417778708,27.05.2009 14:17:21:777,4.162153720855713,1.6809449195861816,0.8410916924476624,walking
A03,010-000-024-033,633790234418049006,27.05.2009 14:17:21:803,4.283378601074219,1.9033063650131223,0.35666704177856445,walking
A03,010-000-030-096,633790234418319300,27.05.2009 14:17:21:833,4.427935600280762,1.834972023963928,0.3318509161472321,walking
A03,020-000-033-111,633790234418589599,27.05.2009 14:17:21:860,4.078575611114502,1.9722357988357544,1.2670049667358398,walking
A03,020-000-032-221,633790234418859895,27.05.2009 14:17:21:887,4.1615819931030265,1.6929869651794434,0.7996471524238586,walking
A03,020-000-033-111,633790234419670774,27.05.2009 14:17:21:967,4.037791728973389,1.9223328828811648,1.2917975187301636,walking
A03,010-000-024-033,633790234420211360,27.05.2009 14:17:22:020,4.155474185943604,1.8302932977676392,0.4219909310340881,walking
