A01,020-000-033-111,633790226051820913,27.05.2009 14:03:25:183,4.2919535636901855,1.7811404466629028,1.3444952964782717,walking
A01,020-000-032-221,633790226052091205,27.05.2009 14:03:25:210,4.359101295471191,1.8264557123184204,0.9688209891319276,walking
A01,010-000-024-033,633790226052361498,27.05.2009 14:03:25:237,4.0878353118896475,1.8799986839294436,0.4669834077358246,walking
A01,010-000-030-096,633790226052631792,27.05.2009 14:03:25:263,4.324462413787842,2.0724596977233887,0.4880646467208862,walking
A01,020-000-033-111,633790226052902087,27.05.2009 14:03:25:290,4.364077091217041,1.7676914930343628,1.2999963760375977,walking
A01,020-000-032-221,633790226053172379,27.05.2009 14:03:25:317,4.373908042907715,1.887959599494934,0.7690189480781555,walking
A01,010-000-024-033,633790226053442677,27.05.2009 14:03:25:343,3.95849609375,1.70356285572052,0.5110414028167725,walking
A01,020-000-033-111,633790226053983265,27.05.2009 14:03:25:397,4.244913578033446,1.9816819429397583,1.3087588548660278,walking
A01,010-000-024-033,633790226054523854,27.05.2009 14:03:25:453,4.016990661621094,1.7340649366378784,0.1931668072938919,walking
A01,010-000-030-096,633790226054794151,27.05.2009 14:03:25:480,4.3582491874694815,2.0338358879089355,0.5028252601623535,walking
A01,020-000-033-111,633790226055064446,27.05.2009 14:03:25:507,4.126309394836427,2.1655409336090092,1.3788437843322754,walking
A01,020-000-032-221,633790226055334743,27.05.2009 14:03:25:533,4.41847038269043,1.839860200881958,0.9729407429695128,walking
A01,010-000-024-033,633790226055605037,27.05.2009 14:03:25:560,3.7483747005462646,2.0734224319458012,0.25448170304298395,walking
A01,020-000-032-221,633790226056415915,27.05.2009 14:03:25:640,4.363125801086427,1.9368687868118288,0.9398277401924132,walking
A01,010-000-024-033,633790226056686205,27.05.2009 14:03:25:670,3.8208940029144287,2.049377918243408,0.055376864969730384,walking
A01,010-000-030-096,633790226056956500,27.05.2009 14:03:25:697,4.3554773330688485,1.9901506900787356,0.501697838306427,walking
A01,020-000-033-111,633790226057226795,27.05.2009 14:03:25:723,4.292500972747804,2.0738532543182373,1.36650812625885,walking
A01,020-000-032-221,633790226057497087,27.05.2009 14:03:25:750,4.443745136260986,1.882843017578125,0.9807919859886168,walking
A01,010-000-024-033,633790226057767378,27.05.2009 14:03:25:777,4.039506435394287,1.908465385437012,0.4538170099258423,walking
A01,020-000-032-221,633790226058578251,27.05.2009 14:03:25:857,4.442771911621094,1.9214894771575928,0.9722917079925536,walking
A01,010-000-024-033,633790226058848547,27.05.2009 14:03:25:883,4.0300493240356445,1.924634337425232,0.4908458888530731,walking
A01,010-000-030-096,633790226059118838,27.05.2009 14:03:25:913,4.43934965133667,1.7790948152542114,0.5815326571464539,walking
A01,020-000-033-111,633790226059389134,27.05.2009 14:03:25:940,4.401064872741699,1.958730101585388,1.39270281791687,walking
A01,010-000-024-033,633790226059929714,27.05.2009 14:03:25:993,4.033097267150879,1.9077460765838623,0.4499805271625519,walking
A01,020-000-033-111,633790226060470296,27.05.2009 14:03:26:047,4.257812976837158,2.118816375732422,1.421759843826294,walking
A01,020-000-032-221,633790226060740593,27.05.2009 14:03:26:073,4.321756839752196,2.016165971755981,0.9542430639266968,walking
A01,010-000-024-033,633790226061010886,27.05.2009 14:03:26:100,3.815208196640015,1.9881162643432615,0.2273978888988495,walking
A01,010-000-030-096,633790226061281182,27.05.2009 14:03:26:127,4.308668136596681,2.0415589809417725,0.5568785071372986,walking
A01,020-000-033-111,633790226061551477,27.05.2009 14:03:26:157,4.175219058990479,2.1623518466949463,1.3521299362182615,walking
A01,010-000-024-033,633790226062092058,27.05.2009 14:03:26:210,4.025538444519043,1.9191956520080569,0.5377328395843506,walking
A01,020-000-033-111,633790226062632644,27.05.2009 14:03:26:263,4.1526947021484375,2.2164318561553955,1.3456181287765503,walking
A01,020-000-032-221,633790226062902937,27.05.2009 14:03:26:290,4.327484130859375,1.9038004875183103,1.0139302015304563,walking
A01,010-000-024-033,633790226063173229,27.05.2009 14:03:26:317,3.999123334884644,1.9111965894699097,0.5472050309181213,walking
A01,010-000-030-096,633790226063443524,27.05.2009 14:03:26:343,4.488844394683838,1.8774183988571167,0.2986214160919189,walking
A01,020-000-033-111,633790226063713818,27.05.2009 14:03:26:370,4.141219615936278,2.1810588836669917,1.3319170475006104,walking
A01,020-000-032-221,633790226063984109,27.05.2009 14:03:26:400,4.310126304626465,1.9908361434936523,0.9690410494804382,walking
A01,010-000-024-033,633790226064254399,27.05.2009 14:03:26:427,3.7943692207336426,1.942712903022766,0.19322599470615387,walking
A01,020-000-033-111,633790226064794985,27.05.2009 14:03:26:480,4.130479812622069,2.1885557174682617,1.3609391450881958,walking
A01,020-000-032-221,633790226065065279,27.05.2009 14:03:26:507,4.351978302001953,1.9333747625350952,0.9961614608764648,walking
A01,010-000-024-033,633790226065335574,27.05.2009 14:03:26:533,4.035763740539552,1.8816325664520264,0.4977138340473175,walking
A01,010-000-030-096,633790226065605868,27.05.2009 14:03:26:560,4.332226753234863,2.0054378509521484,0.4412223100662232,walking
A01,020-000-033-111,633790226065876166,27.05.2009 14:03:26:587,4.197641372680663,2.1606395244598393,1.3580472469329834,walking
A01,020-000-032-221,633790226066146460,27.05.2009 14:03:26:613,4.356683254241943,1.9181596040725708,1.0562540292739868,walking
A01,010-000-024-033,633790226066416759,27.05.2009 14:03:26:643,4.0212435722351065,1.9098998308181765,0.5036612749099731,walking
A01,020-000-033-111,633790226066957341,27.05.2009 14:03:26:697,4.2496066093444815,2.157458066940308,1.3465509414672852,walking
A01,020-000-032-221,633790226067227640,27.05.2009 14:03:26:723,4.488511085510254,1.8238227367401123,1.0295464992523191,walking
A01,010-000-024-033,633790226067497930,27.05.2009 14:03:26:750,3.8074049949646,2.0617172718048096,0.2273857146501541,walking
A01,010-000-030-096,633790226067768228,27.05.2009 14:03:26:777,4.329990863800049,2.008127927780152,0.4537137448787689,walking
A01,020-000-032-221,633790226068308811,27.05.2009 14:03:26:830,4.43226957321167,1.882292866706848,1.0407119989395142,walking
A01,010-000-024-033,633790226068579103,27.05.2009 14:03:26:857,3.79454493522644,2.0012941360473637,0.3637138307094574,walking
A01,020-000-033-111,633790226069119689,27.05.2009 14:03:26:913,4.491220474243164,1.6067250967025757,1.235031008720398,walking
A01,020-000-032-221,633790226069389983,27.05.2009 14:03:26:940,4.397789478302002,1.9239206314086916,0.9532132744789124,walking
A01,010-000-024-033,633790226069660277,27.05.2009 14:03:26:967,3.9612920284271236,1.7698349952697754,0.371803879737854,walking
A01,010-000-030-096,633790226069930573,27.05.2009 14:03:26:993,4.542581558227539,1.6878437995910645,0.5046617984771729,walking
A01,020-000-033-111,633790226070200863,27.05.2009 14:03:27:020,4.482728004455566,1.7306814193725586,1.3238235712051392,walking
A01,020-000-032-221,633790226070471162,27.05.2009 14:03:27:047,4.38154935836792,1.9093608856201167,0.9821466207504272,walking
A01,010-000-024-033,633790226070741452,27.05.2009 14:03:27:073,4.108309268951416,2.0165762901306152,0.4578547179698944,walking
A01,020-000-033-111,633790226071282041,27.05.2009 14:03:27:127,4.332193374633788,1.7759320735931396,1.3697550296783447,walking
A01,020-000-032-221,633790226071552336,27.05.2009 14:03:27:157,4.2771525382995605,1.970787048339844,0.9514465928077698,walking
A01,010-000-024-033,633790226071822629,27.05.2009 14:03:27:183,4.014915943145752,1.8255854845047,0.2441438436508179,walking
A01,010-000-030-096,633790226072092921,27.05.2009 14:03:27:210,4.548681735992432,1.7253979444503784,0.4954036772251129,walking
A01,020-000-033-111,633790226072363219,27.05.2009 14:03:27:237,4.311849117279054,1.8116904497146609,1.3237354755401611,walking
